Data/Time, Laser9, Laser10, Laser3, Laser4, Laser5, Laser6, Laser7, Laser8, Vin (5), SetMon, IMon, Temp(F), Vin (28)
07/29/24:13:26:36,0.4972685714285709,0.5547657142857133,0.47177999999999937,0.49785523809523746,0.4980457142857137,0.470633333333333,0.5620123809523817,1.398407619047619,3.8120695238095235,0.00013809523809523813,0.0006399999999999999,71.23772952380949,17.80790476190475
07/29/24:13:26:47,0.497283809523809,0.5547571428571422,0.4717266666666662,0.497786666666666,0.4980228571428566,0.4706828571428569,0.5620123809523819,1.392810476190476,3.8117771428571445,0.005348571428571427,0.011028571428571428,71.27253523809524,17.828380952380947
07/29/24:13:26:57,0.49729904761904714,0.5548123809523805,0.4716580952380948,0.49778666666666616,0.4979999999999995,0.47064857142857114,0.5620038095238105,1.4256790476190468,3.8723590476190477,2.186252380952381,2.114573333333334,71.30560761904755,17.829428571428558
07/29/24:13:27:08,0.49727619047619,0.5548066666666659,0.47174952380952334,0.49780952380952315,0.4979619047619041,0.4706742857142854,0.5619790476190487,1.4434028571428572,3.900628571428572,3.2594047619047655,3.261209523809526,71.19786190476191,17.96857142857143
07/29/24:13:27:19,0.4973081081081077,0.5547927927927921,0.47171801801801744,0.49777657657657587,0.4980144144144136,0.4706612612612609,0.562063063063065,1.4445477477477475,3.905127927927929,3.315741441441447,3.314712612612618,71.1489414414414,17.86828828828829
07/29/24:13:27:29,0.4973219047619042,0.5547990476190467,0.4716809523809518,0.49780952380952326,0.49801523809523757,0.47071809523809494,0.5620542857142864,1.3966790476190474,3.899180952380952,3.315004761904766,3.3155838095238135,71.24834476190478,17.832190476190473
07/29/24:13:27:40,0.4973219047619043,0.5547914285714275,0.47168761904761847,0.49774857142857076,0.49796952380952325,0.47081238095238054,0.5620628571428579,1.4145419047619041,3.878759047619046,2.545450476190475,2.5875514285714276,71.24665619047609,17.931619047619048
07/29/24:13:27:51,0.49727619047619004,0.554804761904761,0.47165809523809465,0.49781714285714235,0.4980152380952375,0.4706923809523807,0.5620285714285723,1.3831561904761907,3.8094304761904754,0.16158285714285722,0.19425047619047617,71.25682476190475,17.943999999999996
07/29/24:13:28:01,0.49726857142857095,0.5547666666666656,0.47171142857142806,0.49780952380952326,0.49797714285714223,0.4706828571428566,0.5620542857142868,1.3998419047619044,3.8096619047619074,7.619047619047619e-06,2.2857142857142858e-05,71.17874666666661,17.80399999999998
07/29/24:13:28:12,0.4972838095238091,0.5547590476190468,0.47161999999999943,0.49780952380952315,0.4980152380952375,0.47057619047619026,0.5619447619047626,1.3994085714285718,3.808054285714286,0.0001238095238095238,0.0,71.05432857142861,17.809428571428555
07/29/24:13:28:22,0.4973599999999995,0.5548133333333327,0.4716580952380948,0.49780190476190406,0.49799238095238035,0.47077809523809505,0.5619609523809536,1.3832733333333336,3.809338095238096,0.0007857142857142857,0.001935238095238094,71.01202190476175,17.837047619047617
07/29/24:13:28:33,0.49733584905660333,0.5548122641509421,0.471616981132075,0.4977962264150938,0.4980377358490561,0.4707660377358486,0.5620698113207558,1.3893169811320758,3.8177226415094347,0.2589235849056605,0.3135028301886796,71.05476226415101,18.045754716981143
07/29/24:13:28:43,0.4972609523809519,0.5547742857142843,0.4715590476190471,0.4977942857142852,0.4979695238095232,0.4707676190476186,0.5620133333333341,1.414553333333333,3.8757380952380958,2.260737142857141,2.30881619047619,71.12610761904757,17.925333333333338
07/29/24:13:28:54,0.4973066666666662,0.55485238095238,0.47166571428571386,0.49782476190476127,0.49801523809523746,0.4707257142857139,0.5620038095238106,1.3984923809523808,3.9040457142857123,3.3156304761904813,3.315560000000005,71.0946752380953,17.816476190476216
07/29/24:13:29:04,0.49731428571428526,0.5547904761904748,0.47168095238095187,0.4978780952380946,0.49804571428571365,0.4707171428571425,0.562040000000001,1.43414,3.9062304761904763,3.3155761904761936,3.3146123809523846,71.14989238095235,17.914285714285732
07/29/24:13:29:15,0.4972533333333328,0.5547914285714273,0.47158952380952335,0.4978704761904756,0.4980076190476186,0.47072666666666624,0.5620809523809529,1.440829523809524,3.9008895238095236,3.2568019047619052,3.242034285714286,71.20845809523802,17.956571428571422
07/29/24:13:29:25,0.49727619047619,0.5548438095238083,0.4715514285714281,0.4978399999999994,0.49802285714285655,0.4706828571428567,0.56200380952381,1.4338238095238098,3.8880780952380953,2.9441552380952354,2.8189819047619045,71.23772190476187,17.785714285714267
07/29/24:13:29:36,0.49727619047619,0.5548142857142846,0.47155904761904716,0.4977714285714281,0.4980304761904756,0.470693333333333,0.5620209523809537,1.4373733333333327,3.8950457142857133,3.2327514285714267,3.2153800000000015,71.40795809523806,17.92780952380954
07/29/24:13:29:46,0.49729142857142816,0.5548142857142847,0.4715742857142851,0.49773333333333264,0.4980152380952375,0.4706152380952378,0.5619628571428582,1.44388380952381,3.9009780952380955,3.2750180952380963,3.2695876190476225,71.40540666666669,18.016190476190474
07/29/24:13:29:57,0.4972838095238091,0.5548295238095228,0.4716428571428566,0.49783238095238047,0.4979999999999994,0.4707599999999996,0.5619800000000013,1.4552371428571425,3.906032380952384,3.31467428571429,3.314937142857147,71.20889333333325,17.927333333333355
07/29/24:13:30:08,0.49731531531531487,0.5548351351351349,0.4715162162162156,0.4978342342342335,0.4979999999999993,0.47066666666666623,0.5619504504504514,1.4186477477477475,3.904359459459461,3.3158000000000056,3.3158000000000056,71.15777207207208,17.854144144144154
07/29/24:13:30:18,0.4973599999999995,0.5547819047619036,0.47159714285714227,0.4978476190476184,0.49800761904761826,0.470613333333333,0.5619942857142869,1.3769380952380956,3.89984761904762,3.3158000000000047,3.3158000000000047,71.20336380952372,17.86200000000001
07/29/24:13:30:29,0.4973066666666662,0.5547876190476188,0.4715285714285708,0.49780952380952315,0.49802285714285655,0.4706142857142853,0.5619828571428577,1.4080904761904758,3.90215904761905,3.3158000000000047,3.3158000000000047,71.14989428571424,17.83200000000001
07/29/24:13:30:39,0.49735238095238044,0.554744761904761,0.4715895238095233,0.4978171428571422,0.4980152380952375,0.47057333333333307,0.562004761904763,1.4410866666666666,3.89299238095238,3.023620952380952,2.9862704761904753,71.10784285714278,17.920857142857127
07/29/24:13:30:50,0.49729904761904714,0.554790476190475,0.4716038095238089,0.4978095238095231,0.4980304761904757,0.47068380952380917,0.561995238095239,1.392196190476191,3.810600000000001,0.0034390476190476194,0.00823619047619048,71.04205428571427,17.843619047619047
07/29/24:13:31:00,0.49732190476190424,0.5547447619047605,0.47158095238095193,0.49782476190476127,0.49801523809523746,0.470691428571428,0.5620038095238106,1.403080952380952,3.809924761904763,0.0,0.0,71.06706571428582,17.834285714285723
07/29/24:13:31:11,0.4973828571428567,0.5547742857142846,0.4715971428571422,0.49780952380952326,0.49802285714285666,0.47065714285714244,0.5619942857142863,1.40477238095238,3.8125800000000014,0.0,0.0,71.07598571428585,17.84780952380951
07/29/24:13:31:21,0.4972914285714281,0.5547914285714275,0.471543809523809,0.4978247619047612,0.4980152380952375,0.4706419047619045,0.5619447619047627,1.4035504761904758,3.810002857142857,0.0,7.619047619047622e-06,71.11166571428576,17.818285714285707
07/29/24:13:31:32,0.4972905660377354,0.5548047169811311,0.4714811320754712,0.4977886792452825,0.4979999999999995,0.47068962264150915,0.5619688679245292,1.3996141509433957,3.8101283018867926,3.018867924528299e-05,0.0,71.09552075471701,17.84518867924527
07/29/24:13:31:42,0.49726095238095197,0.5547609523809514,0.4715961904761899,0.49785523809523746,0.4979999999999994,0.4705542857142854,0.5620380952380962,1.397479047619048,3.8069638095238116,0.0,0.0,71.12950571428576,17.79571428571427
07/29/24:13:31:53,0.4973066666666662,0.5547676190476183,0.4716428571428566,0.4978095238095231,0.4980228571428565,0.47078571428571386,0.5620114285714295,1.4002838095238095,3.8105066666666674,0.0,7.619047619047619e-06,71.07768857142862,17.81933333333332
07/29/24:13:32:03,0.4972838095238091,0.5547371428571418,0.4716276190476186,0.497794285714285,0.49803047619047575,0.47072571428571397,0.5619619047619058,1.378997142857144,3.8066190476190482,0.0008247619047619049,0.004187619047619048,71.04797238095244,17.887619047619047
07/29/24:13:32:14,0.497283809523809,0.5547828571428562,0.47160476190476147,0.49785523809523735,0.49800761904761837,0.4706057142857142,0.5619895238095242,1.3937028571428562,3.8191000000000006,0.2638276190476189,0.3297238095238096,71.02513047619045,18.00666666666667
07/29/24:13:32:24,0.4973599999999995,0.5547752380952374,0.4715895238095232,0.49781714285714224,0.4980076190476184,0.47058190476190453,0.561942857142858,1.42044,3.8969,2.987051428571431,3.023943809523812,71.09977238095237,17.833047619047612
07/29/24:13:32:35,0.497283809523809,0.5547352380952368,0.47161238095238034,0.4978171428571422,0.49805333333333274,0.47076095238095195,0.5619866666666677,1.4112904761904772,3.906014285714284,3.3145514285714333,3.3145342857142905,71.30012000000008,17.834
07/29/24:13:32:45,0.49731428571428515,0.5547742857142847,0.4716047619047614,0.4978552380952375,0.4980304761904756,0.47063142857142826,0.5619780952380958,1.3937219047619047,3.9001857142857137,3.3158000000000047,3.3158000000000047,71.31027333333336,17.826095238095245
07/29/24:13:32:56,0.4972603773584901,0.5547679245283007,0.4716169811320751,0.497826415094339,0.49796981132075424,0.4705707547169808,0.5619556603773596,1.3966858490566034,3.898482075471699,3.315800000000005,3.315800000000005,71.25741037735848,17.835283018867948
07/29/24:13:33:06,0.4972076190476187,0.5547199999999984,0.4716885714285709,0.4978780952380947,0.49799999999999933,0.47057238095238046,0.5620257142857148,1.4391609523809525,3.905953333333336,3.3158000000000047,3.3158000000000047,71.25725904761904,17.82076190476191
07/29/24:13:33:17,0.4972685714285709,0.5547438095238088,0.47162761904761846,0.497786666666666,0.4980228571428565,0.4707523809523806,0.5619723809523822,1.4457666666666669,3.9006866666666666,3.280810476190476,3.26544761904762,71.22247333333326,17.98361904761905
07/29/24:13:33:27,0.49727619047619004,0.5547171428571416,0.47158857142857086,0.4978933333333327,0.49803047619047563,0.4706828571428569,0.5619457142857153,1.4065980952380952,3.8298400000000004,1.0533895238095243,1.016940952380952,71.12185904761917,17.883428571428553
07/29/24:13:33:38,0.4972838095238091,0.5547285714285701,0.4716276190476184,0.4978171428571421,0.4980380952380946,0.47068380952380917,0.5619361904761915,1.3925257142857144,3.804987619047619,0.00045428571428571393,0.0023666666666666662,71.08746190476195,17.851238095238088
07/29/24:13:33:48,0.4972609523809519,0.5547180952380946,0.47161238095238034,0.49783238095238047,0.4980076190476184,0.4706085714285711,0.5619780952380963,1.400345714285714,3.8081019047619056,0.0,1.5238095238095238e-05,71.01286380952374,17.825047619047595
07/29/24:13:33:59,0.497283809523809,0.5546923809523799,0.471566666666666,0.4978019047619041,0.4979999999999994,0.4706238095238093,0.5619952380952389,1.3698438095238092,3.808804761904763,0.15177809523809518,0.17296761904761898,71.05523904761917,17.96095238095238
07/29/24:13:34:09,0.4972981132075467,0.5547679245283007,0.4714886792452824,0.4978037735849051,0.49797735849056535,0.47049528301886745,0.5619745283018877,1.3978509433962258,3.814715094339621,0.1825962264150943,0.24150188679245294,71.1561018867924,18.06707547169813
07/29/24:13:34:20,0.4972838095238091,0.5547380952380938,0.4715666666666662,0.4977942857142851,0.49802285714285666,0.4704876190476187,0.5619285714285724,1.3997009523809518,3.8202885714285695,0.2682466666666667,0.336617142857143,71.32982000000008,18.05638095238096
07/29/24:13:34:31,0.49729904761904714,0.5546895238095229,0.4715352380952375,0.4978171428571422,0.4980076190476185,0.47042285714285675,0.5619885714285724,1.400692380952381,3.8203980952380956,0.29787142857142856,0.3479161904761906,71.43555904761891,18.07028571428573
07/29/24:13:34:41,0.4973209523809518,0.5546952380952374,0.4715733333333328,0.4978628571428565,0.49796952380952314,0.47049523809523786,0.5619704761904771,1.3823380952380961,3.8102361904761923,0.10444857142857138,0.1220457142857143,71.34384761904762,17.90685714285713
07/29/24:13:34:52,0.4972838095238091,0.5546933333333323,0.471603809523809,0.4978019047619043,0.49800761904761837,0.47045238095238073,0.5619685714285725,1.3933457142857146,3.8111009523809543,0.008667619047619047,0.006684761904761904,71.25725904761904,17.866380952380947
07/29/24:13:35:02,0.49732952380952333,0.5547209523809509,0.4715971428571424,0.49781714285714224,0.49801523809523746,0.47052095238095204,0.5619619047619053,1.430472380952381,3.9017295238095233,3.1332247619047666,3.11124666666667,71.14860095238096,17.90742857142858
07/29/24:13:35:13,0.49726095238095197,0.5546857142857131,0.47145238095238035,0.4976952380952375,0.4980152380952376,0.470520952380952,0.562004761904763,1.4091990476190475,3.8705866666666657,2.2734514285714273,2.3097447619047613,70.9839733333334,17.93466666666668
07/29/24:13:35:23,0.497283809523809,0.5547599999999988,0.47157428571428506,0.4977409523809518,0.4979847619047613,0.47048571428571395,0.5619876190476203,1.389100000000001,3.809367619047619,0.032410476190476226,0.04074571428571428,70.96404857142859,17.864380952380955
07/29/24:13:35:34,0.49728301886792403,0.5547216981132065,0.47156415094339565,0.49778867924528236,0.4979773584905654,0.470446226415094,0.5619773584905672,1.428077358490566,3.8794594339622632,2.243814150943396,2.2247528301886783,71.09220566037729,17.901415094339615
07/29/24:13:35:44,0.49732190476190424,0.5547428571428563,0.4715590476190471,0.4977714285714279,0.4979923809523803,0.47051238095238074,0.5619771428571441,1.408518095238095,3.8922514285714263,3.0876657142857153,3.107515238095239,71.1902019047618,17.858285714285714
07/29/24:13:35:55,0.4972838095238091,0.5547076190476179,0.4714904761904757,0.4977942857142851,0.4980380952380947,0.47046952380952345,0.5619942857142864,1.3916723809523799,3.812282857142857,0.08429333333333333,0.10933523809523804,71.11124285714276,17.90619047619046
07/29/24:13:36:05,0.49726095238095197,0.5547438095238088,0.47153619047618983,0.4977104761904756,0.4979923809523803,0.470480952380952,0.5620200000000009,1.4173219047619043,3.888087619047621,2.533369523809522,2.518470476190475,71.2788933333334,17.87361904761906
07/29/24:13:36:16,0.49727619047619004,0.5546847619047607,0.47155142857142807,0.4976799999999995,0.4979619047619041,0.47035142857142825,0.5619790476190484,1.4016571428571423,3.8483876190476183,1.5689438095238093,1.6003885714285713,71.21098476190468,17.874190476190474
07/29/24:13:36:26,0.4973371428571424,0.554758095238094,0.47153619047618983,0.49773333333333264,0.49798476190476126,0.4699809523809523,0.5619942857142863,1.413882857142857,3.8504723809523798,1.2963495238095233,1.2850447619047614,71.16560285714282,17.872000000000018
07/29/24:13:36:37,0.49732952380952333,0.5547257142857133,0.471503809523809,0.49778666666666616,0.4979619047619041,0.4697676190476189,0.5619780952380958,1.408605714285714,3.8817819047619033,2.679407619047619,2.703264761904759,71.25046666666667,17.906761904761915
07/29/24:13:36:47,0.4972676190476186,0.5547133333333323,0.47145809523809473,0.4977409523809518,0.4980304761904757,0.47015714285714255,0.5619866666666672,1.393462857142857,3.820307619047619,0.24364000000000002,0.23593619047619047,71.10656857142868,17.864476190476182
07/29/24:13:36:58,0.49724571428571374,0.5547247619047607,0.4714828571428567,0.4977942857142851,0.49797714285714223,0.47017999999999965,0.561978095238096,1.4217999999999995,3.904099047619048,3.304761904761907,3.2987961904761933,71.20422095238094,17.887142857142877
07/29/24:13:37:08,0.49725283018867883,0.5547367924528291,0.4715632075471694,0.4978188679245276,0.49796226415094264,0.47016698113207533,0.5619528301886798,1.3956433962264148,3.8210245283018893,0.5646396226415095,0.5892084905660377,71.36883584905662,17.8659433962264
07/29/24:13:37:19,0.49726857142857095,0.5547009523809514,0.47151333333333284,0.49781714285714224,0.4979771428571422,0.4698209523809524,0.5619866666666677,1.4165371428571436,3.8730828571428595,2.138465714285713,2.1279180952380927,71.45764666666663,17.856190476190495
07/29/24:13:37:29,0.4972533333333329,0.5547266666666658,0.4715514285714281,0.4978019047619042,0.4979999999999994,0.46998952380952347,0.5619952380952391,1.3996761904761912,3.8471371428571435,1.5966095238095228,1.6296666666666668,71.2025104761903,17.896285714285703
07/29/24:13:37:40,0.497268571428571,0.5547580952380944,0.4714676190476185,0.4977561904761898,0.4980228571428566,0.470218095238095,0.5619580952380958,1.4159257142857147,3.8596009523809527,1.549838095238094,1.544727619047618,71.14946571428565,17.851238095238113
07/29/24:13:37:50,0.4973142857142852,0.554767619047618,0.471543809523809,0.4978704761904756,0.49795428571428507,0.4702409523809521,0.5619857142857151,1.3999752380952386,3.864724761904762,2.0829676190476176,2.111439047619046,71.1511685714285,17.89304761904761
07/29/24:13:38:01,0.4972457142857138,0.5547019047619036,0.4715352380952376,0.49779428571428497,0.4979999999999994,0.4701714285714284,0.5619219047619057,1.4109590476190483,3.842972380952381,1.0332923809523809,1.0216352380952383,71.09425047619042,17.822666666666667
07/29/24:13:38:11,0.4972533333333329,0.554759999999999,0.47153619047619,0.49778666666666616,0.49799999999999933,0.4699047619047616,0.5619942857142866,1.4111438095238098,3.884442857142858,2.821438095238095,2.8455999999999997,71.2046438095237,17.877333333333347
07/29/24:13:38:22,0.49730666666666623,0.5547142857142845,0.47151238095238046,0.49777904761904695,0.4979695238095232,0.47017142857142824,0.5619533333333343,1.3899504761904757,3.8074200000000005,0.04905333333333335,0.050555238095238056,71.13628571428585,17.860476190476163
07/29/24:13:38:32,0.49731320754716934,0.5547198113207541,0.4715018867924522,0.49776603773584854,0.4979773584905654,0.4702273584905658,0.5619528301886804,1.4238433962264163,3.8862877358490557,2.573359433962264,2.5588245283018867,71.22964528301885,17.838018867924518
07/29/24:13:38:43,0.497283809523809,0.554719999999999,0.4714904761904757,0.4977333333333328,0.49795428571428507,0.46991238095238086,0.5620047619047627,1.4086761904761904,3.8861009523809513,2.837146666666665,2.8655390476190474,71.51963714285705,17.841714285714293
07/29/24:13:38:53,0.4972609523809519,0.5547361904761896,0.47151999999999944,0.4977180952380946,0.4980228571428565,0.4698285714285713,0.5619609523809528,1.3877009523809523,3.81202285714286,0.10870857142857145,0.13460761904761895,71.4546619047619,17.92847619047618
07/29/24:13:39:04,0.49726857142857095,0.5547038095238086,0.47156666666666613,0.4978019047619043,0.4979923809523803,0.46980571428571405,0.5620028571428586,1.3918209523809524,3.809953333333332,0.002634285714285714,0.0067780952380952384,71.29882952380954,17.846952380952356
07/29/24:13:39:14,0.497283809523809,0.5547447619047605,0.47153619047619,0.4977638095238088,0.4980076190476184,0.4697752380952379,0.5619542857142868,1.432179047619048,3.8830114285714292,2.4589828571428565,2.4254380952380936,71.389260952381,17.88590476190477
07/29/24:13:39:25,0.49723809523809476,0.5546952380952369,0.47153619047619,0.49785523809523735,0.49803047619047563,0.4698590476190474,0.5619447619047627,1.4073771428571429,3.9022199999999994,3.3158000000000047,3.3158000000000047,71.39478190476198,17.831047619047638
07/29/24:13:39:35,0.4972838095238091,0.5547352380952371,0.4715133333333328,0.4977714285714279,0.49798476190476126,0.46985904761904734,0.5619609523809533,1.4187114285714282,3.9043209523809526,3.314241904761908,3.3151076190476227,71.4487266666666,17.832380952380966
07/29/24:13:39:46,0.49729904761904714,0.5547095238095224,0.47154380952380903,0.4977485714285709,0.4979619047619042,0.4700514285714284,0.5619876190476203,1.4120799999999996,3.847146666666664,1.6459323809523794,1.7694657142857155,71.52856857142845,17.961142857142875
07/29/24:13:39:56,0.49728380952380913,0.5547190476190462,0.47142857142857103,0.4977942857142851,0.49800761904761853,0.4700342857142855,0.5619447619047624,1.3990619047619044,3.818652380952379,0.29855999999999994,0.35555904761904744,71.53493333333326,18.010190476190456
07/29/24:13:40:07,0.4973207547169806,0.5547113207547161,0.4715490566037731,0.4977962264150937,0.497969811320754,0.4700377358490562,0.561993396226416,1.3999311320754717,3.816056603773583,0.21358113207547175,0.27295849056603777,71.58626603773581,18.0472641509434
07/29/24:13:40:17,0.49732952380952333,0.5547342857142847,0.47155047619047563,0.497794285714285,0.4979847619047612,0.4700047619047616,0.561920000000001,1.3968114285714286,3.8171419047619035,0.26986571428571426,0.28092666666666677,71.3888685714286,18.008571428571415
07/29/24:13:40:28,0.49731428571428526,0.5547114285714276,0.47149047619047574,0.4978857142857136,0.4980380952380946,0.47004285714285693,0.56198761904762,1.3623847619047613,3.8085238095238076,0.1424019047619048,0.18145238095238098,71.11931142857155,17.978952380952393
07/29/24:13:40:38,0.4973523809523805,0.5547095238095233,0.47156571428571364,0.49787809523809456,0.4980152380952374,0.4699971428571426,0.5619457142857152,1.3829885714285708,3.8117771428571445,0.18002571428571423,0.23017047619047623,71.0492466666668,17.97114285714285
07/29/24:13:40:49,0.49726857142857095,0.5547295238095228,0.4716047619047615,0.4977866666666661,0.4979999999999994,0.47006476190476154,0.5619704761904772,1.415012380952381,3.888286666666668,2.6013733333333335,2.631657142857143,71.10614380952374,17.90961904761906
07/29/24:13:40:59,0.4972838095238091,0.55472857142857,0.47155142857142807,0.4978095238095231,0.49799999999999944,0.4700961904761902,0.5619523809523822,1.408507619047619,3.9050114285714295,3.3158000000000047,3.3158000000000047,71.29545238095244,17.83800000000001
07/29/24:13:41:10,0.4973371428571425,0.5547314285714277,0.47155904761904693,0.49777142857142803,0.4979999999999994,0.47006476190476165,0.5620142857142865,1.4490866666666669,3.904145714285713,3.296873333333333,3.2894533333333347,71.50351904761895,17.969619047619055
07/29/24:13:41:20,0.49730566037735807,0.5547198113207534,0.4716094339622636,0.4978113207547164,0.49799999999999944,0.47007641509433934,0.5619632075471708,1.4384292452830207,3.894369811320753,3.2182716981132096,3.207977358490568,71.48745660377348,18.0140566037736
07/29/24:13:41:31,0.4973066666666662,0.5547266666666658,0.4716733333333329,0.4978095238095233,0.4979923809523803,0.47007428571428544,0.5619723809523818,1.4399961904761902,3.8986819047619043,3.2215247619047633,3.203219047619047,71.19785142857134,17.99761904761904
07/29/24:13:41:42,0.4974057142857139,0.554774285714285,0.47163523809523755,0.4978247619047612,0.49798476190476126,0.47013523809523794,0.5620380952380964,1.4396599999999997,3.8959847619047614,3.2168209523809517,3.211560952380953,71.23944,18.08580952380953
07/29/24:13:41:52,0.4973447619047614,0.5547419047619037,0.4716885714285708,0.49770285714285656,0.49797714285714206,0.4701333333333331,0.5619780952380965,1.4416009523809523,3.8995333333333346,3.2301885714285743,3.2156199999999995,71.38671142857142,18.075142857142872
07/29/24:13:42:03,0.49732190476190435,0.5547371428571418,0.47161999999999954,0.4977409523809519,0.49798476190476126,0.47013428571428545,0.5620142857142866,1.4380285714285708,3.899223809523811,3.216506666666666,3.213126666666668,71.25851999999986,18.022857142857145
07/29/24:13:42:13,0.4973828571428566,0.5547723809523801,0.471719047619047,0.49777142857142787,0.4980076190476184,0.47012571428571415,0.5620057142857153,1.4387304761904764,3.8973428571428577,3.167631428571428,3.117556190476191,71.04552000000005,17.918857142857142
07/29/24:13:42:24,0.4973371428571424,0.5547285714285706,0.4716961904761898,0.4978552380952375,0.4980380952380947,0.47021238095238077,0.5620647619047631,1.4216914285714295,3.8584161904761904,1.9303933333333319,1.7921561904761902,71.02935714285724,17.86685714285713
07/29/24:13:42:34,0.4973752380952377,0.5547209523809512,0.47177999999999953,0.4978399999999994,0.4980304761904755,0.47014857142857114,0.5620371428571438,1.3974057142857148,3.8183019047619036,0.2722209523809525,0.17167619047619054,71.1757657142857,17.858285714285703
07/29/24:13:42:45,0.4973660377358485,0.5547433962264142,0.47170660377358425,0.49790188679245223,0.4980905660377353,0.4702264150943394,0.5620443396226426,1.3976698113207546,3.816155660377358,0.08785471698113205,0.03237075471698114,71.15986320754723,17.8720754716981
07/29/24:13:42:55,0.49735238095238044,0.5547419047619035,0.4716580952380947,0.49784761904761854,0.49803047619047575,0.4701571428571426,0.5620552380952387,1.3945104761904759,3.8127914285714297,0.0011247619047619036,0.00029142857142857155,70.98311714285724,17.868000000000002
07/29/24:13:43:06,0.49731428571428526,0.5547533333333321,0.4717799999999994,0.4978399999999994,0.4980533333333329,0.470125714285714,0.5620114285714297,1.3974009523809525,3.8130533333333325,0.0017876190476190479,0.0047571428571428565,70.89787142857149,17.90361904761905
07/29/24:13:43:16,0.4973828571428566,0.5547352380952368,0.47171809523809477,0.49774095238095184,0.4980380952380946,0.47017333333333305,0.562004761904763,1.3943704761904752,3.814319047619047,0.02859523809523809,0.04672857142857142,71.27508095238099,17.92485714285713
07/29/24:13:43:27,0.4974057142857136,0.5546933333333326,0.47168095238095176,0.4978247619047612,0.4980228571428566,0.47007999999999966,0.5619866666666677,1.3958761904761898,3.8145885714285743,0.0012323809523809525,0.0030380952380952386,71.88705428571426,17.834571428571415
07/29/24:13:43:37,0.4973599999999996,0.5547361904761892,0.4716580952380947,0.4978476190476184,0.49806857142857086,0.4701485714285713,0.56198761904762,1.3839666666666668,3.811772380952379,0.021699047619047625,0.02817047619047619,72.1769171428572,17.898571428571422
07/29/24:13:43:48,0.4974133333333328,0.5547523809523798,0.4716123809523805,0.49780952380952304,0.4979847619047613,0.4701114285714285,0.5619695238095249,1.4096542857142855,3.8586047619047603,1.528733333333333,1.5858371428571418,72.13694857142873,17.98019047619047
07/29/24:13:43:58,0.4973735849056598,0.5547339622641502,0.4717528301886786,0.49776603773584854,0.497992452830188,0.47025188679245267,0.5620113207547179,1.4076273584905659,3.904216037735851,3.3154792452830235,3.315120754716986,71.97175471698121,17.86566037735851
07/29/24:13:44:09,0.4973371428571423,0.5548038095238086,0.4717561904761898,0.49786285714285666,0.4979999999999994,0.4701504761904759,0.5620285714285727,1.434285714285715,3.877373333333332,2.5102266666666666,2.4876333333333323,71.94017333333342,17.913047619047596
07/29/24:13:44:19,0.49733714285714237,0.5547485714285704,0.47177238095238033,0.49783999999999934,0.49803809523809467,0.47008095238095227,0.5619790476190484,1.3954228571428573,3.808537142857144,0.0013409523809523815,0.0038771428571428576,71.579899047619,17.86038095238094
07/29/24:13:44:30,0.49736761904761856,0.5547276190476176,0.47170380952380897,0.49776380952380905,0.49800761904761853,0.46994285714285683,0.5620209523809535,1.3915590476190476,3.832254285714285,0.6540371428571429,0.703144761904762,71.73666380952385,18.002761904761908
07/29/24:13:44:40,0.49735999999999947,0.5547523809523794,0.47161238095238034,0.49780952380952315,0.4979847619047612,0.4700571428571425,0.5620809523809535,1.4079171428571429,3.906357142857144,3.313340000000004,3.3139561904761954,71.76723714285707,17.849619047619054
07/29/24:13:44:51,0.4973676190476186,0.5547838095238083,0.4716428571428566,0.49782476190476127,0.4980076190476184,0.4699428571428569,0.5620371428571442,1.4249904761904753,3.904669523809523,3.3158000000000047,3.3155761904761953,71.8590371428573,17.806095238095253
07/29/24:13:45:01,0.49732952380952333,0.5547380952380938,0.471719047619047,0.4978704761904756,0.4979923809523803,0.4700047619047616,0.5620371428571437,1.4513571428571432,3.9083723809523807,3.3103619047619084,3.3042600000000024,71.61687619047612,17.904952380952363
07/29/24:13:45:12,0.4974057142857137,0.5547590476190468,0.47156666666666613,0.4976952380952375,0.49799999999999944,0.4699809523809523,0.5620466666666678,1.4466647619047617,3.909821904761906,3.314914285714291,3.315129523809528,71.39818000000004,17.886952380952394
07/29/24:13:45:22,0.4973371428571423,0.5547114285714276,0.4716504761904755,0.4977485714285709,0.49804571428571376,0.4699971428571426,0.5620990476190482,1.396289523809523,3.902282857142858,3.3158000000000047,3.3158000000000047,71.50435809523805,17.822952380952398
07/29/24:13:45:33,0.4973509433962259,0.5546952830188671,0.4716622641509428,0.4978188679245277,0.4979999999999994,0.4699471698113207,0.5620952830188685,1.4115754716981128,3.9057575471698107,3.3142952830188728,3.3136764150943434,71.85520471698112,17.835660377358487
07/29/24:13:45:43,0.4974057142857137,0.5547180952380936,0.4715895238095233,0.4978399999999994,0.4980076190476184,0.4697676190476187,0.5620371428571439,1.417504761904762,3.872978095238097,2.348191428571427,2.4012419047619034,71.67337047619047,17.88266666666668
07/29/24:13:45:54,0.4973371428571424,0.5547190476190468,0.47159714285714244,0.49779428571428525,0.4979771428571423,0.4698285714285714,0.5620638095238104,1.3868885714285708,3.8182695238095232,0.2544000000000002,0.30127428571428566,71.21354285714291,17.983904761904743
